x;y;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9;x_10;x_11;x_12;x_13;x_14;x_15
1.4442599560253078;0.9926086864779057;2.085886820578224;3.0125628077620745;4.350923828261932;6.283865056875041;9.075534670711315;13.10743130442768;18.930538159337463;27.340618209540136;39.48696005301517;57.02943518974077;82.36532955928314;118.95694724730025;171.8047554002907;248.13072847936263
1.4486232791552935;0.967934858039712;2.0985094049106356;3.0399495754798687;4.403741722498389;6.379362774598598;9.241293421460233;13.387152779831965;19.392941158473082;28.093066013452937;40.696269409934324;58.95356324200632;85.40150410152417;123.7146069163442;179.2158595505627;259.61626613877064
1.4529866022852793;0.8207466172937472;2.1111700664205206;3.0675018216547394;4.4570390493500245;6.476018024567904;9.409567425855146;13.67197540306751;19.86519708743097;28.863865219793755;41.938809454528375;60.936528253224935;88.53995914171422;128.6473743997968;186.922911422083;271.59648595644455
1.4573499254152653;0.8682455800810498;2.1238688051078793;3.0952200447157767;4.510818701310371;6.573841297916453;9.580387125210335;13.961976462374649;20.347485356091383;29.653406266087984;43.21538941019188;62.97994453373479;91.78381746889593;133.76113954262382;194.93678673590372;284.0911116102608
1.4617132485452509;1.0256239474792277;2.1366056209727105;3.1231047430920635;4.565083579572181;6.6728431489770355;9.753783236324143;14.257234179973574;20.839988088479558;30.462086688455788;44.52683569084975;65.0854656451126;95.13628742119788;139.06197174097383;203.26872646260674;297.1205904853129
1.4660765716752369;1.1466195899807268;2.1493805140150157;3.151156415212693;4.619836594027454;6.773034195471573;9.92978675313611;14.557827720503969;21.34289015551519;31.29031122883887;45.87399221302726;67.2547852327315;98.60066496275736;144.55612485349795;211.9303479398738;310.7061179416303
1.4704398948052224;0.8494388448044754;2.1621934842347934;3.179375559506747;4.675080663267396;6.87442511870084;10.108428948388841;14.863837199514954;21.85637920805672;32.13849194351797;47.25772071262506;69.48963787340696;102.18033580462554;150.2500422317159;220.93365629368452;324.86966231941864
1.4748032179352084;1.1779734322387618;2.1750445316320457;3.207762674403319;4.730818714582465;6.977026663734327;10.289741375295137;15.175343692006324;22.38064571024369;33.00704831293522;48.67890106645975;71.79179993836449;105.87877757046064;156.1503618719615;230.29105617051613;339.633990701975
1.4791665410651942;1.0232020343600192;2.187933656206771;3.236318258331493;4.787053683962328;7.080849639599951;10.473755869209787;15.492429241020318;22.915882973137297;33.89640735283027;50.13843161862277;74.163090471752;109.69956200780648;162.26392169145387;240.01536378802138;355.02269545683185
1.4835298641951802;0.8057217593213131;2.2008608579589697;3.265042809720358;4.843788516095892;7.185904919473913;10.66050454930661;15.815176866284936;23.462287188662447;34.807003726704714;51.637229511719376;76.6053720849364;113.64635724578694;168.59776493111923;250.11981931187424;371.0602215762678
1.4878931873251657;1.0450739919560113;2.213826136888641;3.293936826998998;4.901026164371283;7.292203440870419;10.85001982026023;16.143670572908214;24.020057463851888;35.73927985962422;53.176231023042384;79.12055186681388;117.72293010003982;175.15914568780593;260.6180995665826;387.77189483875003
1.4922565104551517;1.1297835623738626;2.2268294929957864;3.323000808596507;4.958769590875871;7.399756205831547;11.04233437393304;16.47799536012429;24.589395855395253;36.69368605337249;54.756391905742504;81.71058231037802;121.93314842574316;181.95553457860956;271.5243310882776;405.1839508134624
1.4966198335851377;1.0369093888440926;2.2398709262804055;3.3522352529419686;5.017021766396241;7.508574281116956;11.237481191066903;16.818237230090666;25.17050740449366;37.670680602966776;56.37868773505101;84.37746225578049;126.28098351958243;188.99462454004498;282.85310352760774;423.323564730528
1.5009831567151233;1.3454331479039463;2.252950436742496;3.381640658464468;5.075785670418205;7.618668798393705;11.43549354298;17.164483196737528;25.763600172022787;38.67072991454906;58.04411425961779;87.12323785013442;130.77051257153727;196.28433676488072;294.61948341108496;442.21888224014924
1.5053464798451093;1.0441590742167726;2.266068024382062;3.4112175235930984;5.135064291126821;7.7300509544260825;11.63640499326863;17.516821294668986;26.368885274005805;39.69430862466418;59.75368775802358;89.9500035243046;135.4059211673671;203.83282677948043;306.8390282693688;461.8990510843883
1.509709802975095;1.1320194031491913;2.2792236891991005;3.440966346756943;5.194860625406357;7.84273201126531;11.840249399513823;17.875340588116;26.986576917397326;40.74189972093617;61.508445400525616;92.85990298693193;140.19150584268743;211.64849066454553;319.5278011411473;482.39425370586684
1.5140731261050808;1.0000450750737184;2.292417431193612;3.470887626385091;5.255177678840319;7.956723296439404;12.047060914993132;18.240131179941987;27.61689243618152;41.813994664157114;63.309445616101534;95.85513023595045;145.13167668955515;219.73997142222666;332.7023854614919;503.73574081829855
1.5184364492350666;1.1456406539548714;2.305649250365597;3.5009818609066303;5.31601846571144;8.072036203142925;12.256873990397251;18.611284220700444;28.260052327785004;42.911093511799045;65.15776846485004;98.93793058784749;150.23096001647664;228.11616549259404;346.37990034369335;525.9558659642739
1.5227997723650526;0.6395125844761809;2.318919146715056;3.5312495487506492;5.377386009001683;8.188682190426782;12.469723375551665;18.98889191774525;28.91628028980705;44.03370504296224;67.05451601581277;102.11060172492844;155.4940010627796;236.78622942253202;360.57801626381087;549.0881210863735
1.5271630954950381;0.8704198443259047;2.332227120241987;3.561691188346231;5.439283340392231;8.306672783387992;12.68564412114319;19.37304754439347;29.585803257068473;45.182346884771874;69.00081273027881;105.37549476084602;160.92556676829477;245.7595866901625;375.31497115732975;573.1671731382586
1.5315264186250241;0.9445873233032711;2.3455731709463925;3.5923072781224703;5.501713500263516;8.426019573359527;12.904671580451671;19.76384544914128;30.268851438981823;46.357545640236744;70.99780585063787;108.73501532466221;166.53054859931703;255.04593468797256;390.6095869375424;598.2289017630544
1.53588974175501;1.0749798622006488;2.358957298828271;3.623098316508449;5.564679537695173;8.546734218100028;13.126841411086357;20.161381064932396;30.965658357243363;47.55983701758037;73.04666579484189;112.19162466370422;172.31396543181168;264.6552518678469;406.4812864454145;624.310438066892
1.5402530648849957;1.0277832730239633;2.3723795038876228;3.6540648019332567;5.628184510466083;8.668828441983644;13.352189576727529;20.56575091848007;31.676460883850343;48.78976596106017;75.14858655654456;115.74784076549315;178.28096649287127;274.5978050513042;422.9501108409638;651.4502045162432
1.5446163880149817;1.1624413860239717;2.3858397861244485;3.685207232825982;5.692231485054354;8.792314036189811;13.580752348872931;20.977052639642086;32.401499279444096;50.04788678328497;77.30478611098037;119.40623949901322;184.43683436141765;284.8841569082504;440.03673744631504;679.687955988224
1.5489797111449675;1.0533028871307555;2.399338145538747;3.71652610761571;5.756823536637313;8.917202858893015;13.81256630858918;21.39538497084918;33.14101723198134;51.33476329904484;79.51650682664976;123.16945577560077;190.78698802917293;295.52517360764665;457.7624980508389;709.0648220037871
1.5533430342749535;1.0309471302649096;2.4128745821305193;3.748021924731531;5.821963749091528;9.043506835452618;14.047668348268251;21.82084777658723;33.89526189573588;52.65096896066658;81.78501588287821;127.04018472973532;197.33698602293765;306.5320326435441;476.1493976889918;739.6233501744101
1.557706357404939;0.9781546469752453;2.4264490958997635;3.7796951826025285;5.8876552149927806;9.171237958602596;14.28609567338876;22.253542052932865;34.66448393063168;53.99708699490632;84.11160569331312;131.0211829200113;204.09252958921704;317.916230839979;495.2201339016514;771.4075508935276
1.562069680534925;1.024547560965936;2.440061686846483;3.8115463796577953;5.953901035616102;9.300408288641405;14.527885804282446;22.693569937143355;35.448937541910496;55.373710541394644;86.49759433542974;135.11526955058426;211.05946594227146;329.6895925383158;514.9981164920166;804.4629433047725
1.5664330036649106;1.1244173533803208;2.4537123549706736;3.8435760143264135;6.02070432093573;9.43102995362166;14.77307657790532;23.141034717299966;36.248880520134165;56.78144279264422;88.94432598610898;139.32532771337165;218.24379157665476;341.864277970638;535.5074877872823;838.8366025796831
1.5707963267948966;1.1132949936928263;2.4674011002723395;3.875784585037477;6.088068189625151;9.563115149540044;15.021706149614129;23.596040842006182;37.064574281525665;58.22089713563711;91.45317136336229;143.6543056513137;225.6516556453549;354.4527918229104;556.7731434176238;874.5772085384516
1.5751596499248823;1.131913334304384;2.4811279227514778;3.9081725902200684;6.155995769057063;9.69667614052698;15.273812994947438;24.058693930139526;37.89628390864846;59.69269729500067;94.02552817426523;148.10521804297778;233.28936340462525;367.46799199162814;578.8207536241324;911.735095647845
1.579522973054868;0.9639684782398356;2.4948928224080897;3.9407405283032766;6.224490195303403;9.831725259036508;15.529435911411989;24.5291007806585;38.7442781914282;61.19747747778956;96.6628215691765;152.68114730881788;241.1633797266523;380.92309853780193;601.6767851077014;950.3623044314115
1.583886296184854;0.8956558307629066;2.5086957992421755;3.9734888977161913;6.2935546131353375;9.968274906036031;15.788614020273835;25.007369382463782;39.60882966851708;62.735882519884285;99.36650460230766;157.38524493938434;249.2803326811875;394.8317028421343;625.368523430987;990.5126343276972
1.5882496193148399;0.929137682711838;2.522536853253734;4.006418196887897;6.363192176023249;10.106337551196093;16.051386768354465;25.493608924314238;40.49021466900349;64.30856803402095;102.13805869871625;162.22073284579284;257.6470171873048;409.2077769653409;649.9240959858746;1032.2416980331068
1.5926129424448259;1.052183488380014;2.5364159844427663;4.039528924247484;6.433406046136767;10.24592573308021;16.317793929832032;25.98792980479811;41.38871335446911;65.9162005594665;104.97899412779523;167.19090473276606;266.2703987364631;424.0656832176356;675.372495539114;1075.6069773668535
1.5969762655748114;1.2413759190745595;2.5503331928092705;4.072821578224034;6.504199394344728;10.387052059334595;16.587875608047316;26.490443642358905;42.30460976139433;67.55945771335124;107.89085048332704;172.29912749455397;275.1576171880511;439.42018394143736;701.7436043689934;1120.667880696203
1.6013395887047974;1.0354344808013989;2.56428847835325;4.106296657246644;6.575575400215225;10.529729206878033;16.861672237314963;27.001263285377043;43.238191843915615;69.23902834367496;110.87519717018027;177.5488426340598;284.31599063863814;455.2864515114738;729.0682190062502;1167.4858019612077
1.605702911834783;1.0721412212411878;2.578281841074701;4.139954659744392;6.647537252015549;10.673969922091558;17.139224584739306;27.520502822306206;44.189751516934436;70.95561268399715;113.93363389771527;182.94356770547955;293.75301936613226;471.680078556458;757.3780755925637;1216.124181338804
1.610066234964769;0.7504383302547287;2.5923132809736265;4.173796084146375;6.720088146712249;10.819787021008363;17.420573752035608;28.04827759186605;45.15958469958247;72.70992250982934;117.06779117998101;188.48689778079384;303.476389850112;488.61708840667023;786.7058758703752;1266.648567587276
1.6144295580947547;1.4010347677787551;2.606382798050025;4.207821428881672;6.793231289971078;10.967193389503468;17.7057611773558;28.584704193289788;46.147991359042116;74.50268129673893;120.27933084276857;194.18250694042365;313.49397886955984;506.11394577174985;817.0853138178787;1319.126682112712
1.6187928812247407;0.8333200667957668;2.6204903923038976;4.242031192379377;6.866969896157035;11.116201983483606;17.994828637119603;29.129900496628316;47.15527555472696;76.33462438018304;123.56994653760485;200.03414978839652;323.81385767929976;524.1875676531719;848.5511029434667;1373.628484800286
1.6231562043547263;1.2712969260617248;2.634636063735242;4.276425873068572;6.9413071883343305;11.266825829076929;18.2878182478503;29.683985653109794;48.181745482821846;78.20649911708259;126.94136426275502;206.04566299234412;334.4442962664064;542.8553344958677;881.139004254028;1430.2262416538713
1.6275195274847123;0.9149845693111534;2.6488198123440614;4.311005969378351;7.016246398266428;11.419078022822891;18.584772468015775;30.24708010555592;49.227713521186615;80.11906504915443;130.39534289131674;212.22096684868285;345.3937676879171;562.1351015836033;914.8858549119168;1488.99459428869
1.6318828506146983;1.1417914843750199;2.6630416381303537;4.345771979737798;7.091790766415998;11.572971731861934;18.885734099874174;30.81930559885388;50.2934962746232;82.07309406801183;133.93367470647541;218.56406687330482;356.6709524911502;582.0452106827179;949.8295975955463;1550.0106313224317
1.6362461737446838;1.1201420254528662;2.677301541094118;4.380724402575996;7.16794354194494;11.728520194125325;19.190746291324817;31.400785190485216;51.37941462051017;84.06937058205143;137.55818594400554;225.0790554181388;368.2847432179973;602.6045019389915;986.0093105789956;1613.3539617115152
1.6406094968746698;1.007211960222926;2.691599521235357;4.415863736322041;7.244707982714405;11.885736718524983;19.499852537764063;31.991643261111353;52.48579375480582;86.10869168513966;141.27073734209304;231.7701133139249;380.24424899454357;623.8323260324248;1023.4652385462114;1679.106790080014
1.6449728200046556;0.9722893793724253;2.7059355785540693;4.4511904794050166;7.3220873552847445;12.044634685143178;19.813096683945858;32.59200552521531;53.61296323842075;88.19186732711091;145.07322469855407;238.64151153954955;392.5588002073864;645.7485565947886;1062.2388241556653;1747.3539940897745
1.6493361431346414;0.8558108674842024;2.7203097130502543;4.486705130254009;7.400084934915557;12.205227545422387;20.130522925847647;33.20199904180104;54.76125704396418;90.31972048609659;148.9675794355374;245.6976129183126;405.2379532680777;668.3736028949473;1102.372740371757;1818.183203901519
1.6536994662646272;0.9885263272392968;2.734721924723913;4.522408187298108;7.478704005565662;12.367528822355064;20.45217581254096;33.82175222514931;55.93101360286388;92.49308734269559;152.95576917178323;252.94287384147347;418.2914954670856;691.7284227969521;1143.9109235793921;1891.6848837775174
1.6580627893946132;1.1613651285633941;2.7491722135750454;4.558300148966403;7.5579478598931145;12.531552110673424;20.77810024806713;34.45139485563109;57.12257585286291;94.71281745600325;157.03979830252356;260.38184601944965;431.7294499187273;715.834535996047;1186.8986074986042;1967.9524158777178
1.6624261125245987;1.051623309385498;2.7636605796036497;4.594381513687975;7.6378197992551815;12.697311077039203;21.108341493317806;35.091058090578;58.336291285894454;96.97977394151215;161.22170858710243;268.0191782610304;445.5620805985222;740.7140375377732;1231.38235791632;2047.0821863022018
1.6667894356545847;0.862877050303117;2.778187022809729;4.630652779891919;7.7183231337083855;12.864819460233525;21.442945167920758;35.740874475210845;59.57251199633803;99.29483365090225;165.50357974440323;275.8596182809874;459.79989747445615;766.3896116254847;1277.410108252778;2129.17367343411
1.6711527587845703;1.1686762540055462;2.79275154319328;4.667114446007316;7.799461182008447;13.034091071346582;21.781957252130177;36.40097795362492;60.83159472965661;101.65888735373056;169.8875300561567;283.90801453644286;474.45366173362635;792.8845457215909;1325.0311959802875;2214.329538638076
1.6755160819145563;0.813973871629135;2.807354140754306;4.7037670104632605;7.881237271610348;13.205139793967538;22.12542408872248;37.071503879834225;62.11390093142012;104.07283992104195;174.375716978225;292.16931809239713;489.53439110582093;820.2227449480531;1374.2963999125643;2302.65571937078
1.6798794050445423;1.0255322095030812;2.8219948154928054;4.740610971688836;7.963654738668272;13.377979584374206;22.473392384896574;37.752589028872606;63.41979679671362;106.53761051090905;178.97033775993307;300.64858451677713;505.0533652855273;848.4287467915955;1425.2579783829522;2394.2615247609406
1.684242728174528;0.8598938173572854;2.836673567408777;4.77764682811313;8.046716928035638;13.5526244717229;22.82590921417945;38.44437160795369;64.74965331993529;109.05413275592271;183.67363007154242;309.3509758054136;521.0221314539623;877.527736119329;1477.9697083304359;2489.259733717765
1.688606051304514;0.8756652949062265;2.851390396502223;4.814875078165231;8.130427193265104;13.729088558238232;23.183022018336644;39.146991267689046;66.10384634498469;111.62335495264493;188.4878726399479;318.2817623373306;537.4525099026816;907.5455605104675;1532.4869253125223;2587.766695627774
1.6929693744344996;1.1545057533106782;2.8661453027731407;4.852296220274224;8.214788896608539;13.907386019402832;23.544778609287516;39.86058911336428;67.48275661584294;114.2462402530392;193.41538589268134;327.44632486074005;554.356599760363;938.508745909938;1588.8665644644545;2689.90243370128
1.6973326975644856;0.9225788168402747;2.8809382862215336;4.889910752869201;8.299805409017067;14.087531104147246;23.91122717102584;40.585307716274514;68.88676982754895;116.92376685789748;198.4585326103161;336.85015651015726;571.7467848244044;970.4445126098278;1647.1672024246914;2795.7907510312484
1.7016960206944711;0.7641835094713062;2.895769346847398;4.927719174379245;8.385480110141005;14.269538135039584;24.282416261544867;41.32129112511761;70.31627667757041;119.65692821227302;203.61971858734898;346.4988648550198;589.6357394989385;1003.3807915645855;1707.4491002467237;2905.5593394282046
1.7060593438244571;0.9100581176202833;2.9106384846507374;4.965721983233449;8.47181638832994;14.45342150847546;24.658394814767938;42.06868487744738;71.77167291757574;122.44673320294284;208.90139330166102;356.3981739802466;608.0364348409743;1037.3462410461548;1769.77424731797;3019.3398910967185
1.710422666954443;1.1037613474007972;2.925545699631549;5.003919677860896;8.55881764063265;14.63919569486763;25.03921214248349;42.82763601118468;73.25335940560464;125.29420635790662;214.30605059263095;366.5539265991216;626.9621447162926;1072.3702636451187;1834.206406306523;3137.2682132197274
1.7147859900844287;0.8802415034489826;2.9404909917898343;5.0423127566906745;8.646487272797163;14.826875238835894;25.42491793628551;43.598293076188696;74.76174215864333;128.20038804794598;219.836229348005;376.9720861989463;646.4264520668527;1108.4830236242224;1900.8111591572433;3259.484345518984
1.7191493132144144;1.1712332608739426;2.9554743611255927;5.080901718151873;8.73482869927073;15.016474759396834;25.815562269518658;44.38080614588695;76.29723240560361;131.16633469025402;225.49451419960224;387.6587392198642;666.4432552913953;1145.715464630581;1969.655954158797;3386.132680860778
1.7235126363444004;1.1396039554735442;2.9704958076388257;5.119687060673582;8.823845343199839;15.208008950153614;26.211195599228493;45.17532682896505;77.86024664070948;134.19311895415444;231.28353622795242;398.62009726729394;687.0267747410152;1184.0993277730774;2040.810154103809;3517.362088977878
1.7278759594743864;0.998680791934147;2.9855553313295315;5.158669282684884;8.913540636430188;15.401492579485746;26.611868768116576;45.98200828111589;79.45120667729229;137.2818299689242;237.20597367595448;409.8624993583959;708.1915593314584;1223.6671700715056;2114.3450855646097;3653.326043379904
1.732239282604372;1.1630562285736525;3.0006529321977093;5.197848882614865;9.003918019506711;15.596940490738882;27.017633006500603;46.80100521684881;81.07053970199765;140.43357353373767;243.26455267165005;421.39241420301255;729.9524932739508;1264.4523832841412;2190.334089307509;3794.18275152594
1.736602605734358;1.2657283516353748;3.015788610243362;5.23722635889262;9.094980941673589;15.79436760241468;27.428539934279655;47.632473921358944;82.7186783294058;143.64947232974828;249.46204796020643;433.21644251952387;752.3248029263739;1306.4892131205281;2268.8525718689402;3940.0952883347013
1.7409659288643435;0.6880105844107324;3.0309623654664866;5.276802209947229;9.1867328608742;15.993788908360438;27.844641562903966;48.47657226245581;84.39606065706585;146.93066613432012;255.80128364519337;445.3413193860455;775.324063766599;1349.8127788462946;2349.9780583171;4091.231733108856
1.7453292519943295;1.1583110925284477;3.046174197867086;5.316576934207788;9.279177243751183;16.195219477959057;28.265990297350278;49.33345970255334;86.10313032094982;150.2783120374336;262.2851339392645;457.773916627449;798.9662074899001;1394.4590932870935;2433.7902462234542;4247.765309952277
1.7496925751243153;1.0754330375886454;3.061424107445158;5.356551030103376;9.37231756564638;16.39867445631867;28.692638938101545;50.203297310719094;87.8403365513237;153.69358466027208;268.9165239243184;470.5212452386203;823.2675292322609;1440.4650832386274;2520.371060868455;4409.8745317597295
1.7540558982543013;0.9347747226930039;3.076712094200704;5.396724996063088;9.466157310600881;16.60416906446255;29.12464068313214;51.08624777478511;89.60813422904249;157.17767637601514;275.6984303212551;483.59045784445004;848.2446949215556;1487.868610290075;2609.8047117067363;4577.743347861067
1.7584192213842869;1.082072238764759;3.0920381581337217;5.437099330516003;9.560699971354978;16.811718599518795;29.56204912989757;51.98247541351852;91.40698394226708;160.73179753284728;282.6338822694062;496.98885119698735;873.9147487584777;1536.708492068127;2702.1777501170577;4751.56129540278
1.7627825445142729;1.0411360824114089;3.1074022992442143;5.477674531891218;9.65594904934823;17.02133843491025;30.004918277329676;52.89214618885402;93.23735204360898;164.35717667920608;289.7259621157528;510.72386871025253;900.2951208292324;1587.0245239091391;2797.5791284631046;4931.523654552213
1.7671458676442584;0.8943677512720488;3.122804517532179;5.518451098617812;9.751908054719385;17.233044020544117;30.453302527836136;53.81542771818608;95.09971070770081;168.05506079127792;296.9778062140114;524.8031030331476;927.4036348519107;1638.8575009668189;2896.10026049131;5117.831607610679
1.7715091907742444;1.203157463432532;3.1382448129976184;5.5594295291248805;9.848580506306456;17.446850883001947;30.907256689305694;54.75248928672378;96.99453798919953;171.82671550276856;304.39260573370586;539.2342986609809;955.2585160586315;1692.2492407632317;2997.835083092802;5310.692402124369
1.7758725139042304;1.000082502505345;3.153723185640531;5.600610321841508;9.945969931646658;17.662774625729238;31.366835977117635;55.70350185990555;98.92231788121944;175.67342533695458;311.9736074793047;554.0253545860444;983.8783992154013;1747.2426061907247;3102.8801194565012;5510.319518082676
1.780235837034216;1.1563951138315023;3.1692396354609156;5.641993975196776;10.044079866976437;17.88083092922531;31.832096016156722;56.6686380958763;100.88354037420139;179.59649394104153;319.7241147195406;569.184326987765;1013.2823367818206;1803.8815289727709;3211.334543641402;5716.932839296343
1.784599160164202;0.9403692983304219;3.184794162458775;5.6835809876197825;10.14291385723149;18.101035551233164;32.30309284283307;57.64807235802613;102.87870151521858;183.59724432284267;327.64748802700683;584.7194319629068;1043.4898072126928;1862.2110335916764;3323.3002465962163;5930.758829049093
1.7889624832941877;0.7309580144185592;3.200386766634107;5.725371857539608;10.242475456046714;18.323404326929097;32.77988290710654;58.64198072759002;104.90830346771932;187.6770190897914;335.7471461281239;600.6390482963051;1074.5207234036154;1922.277261691199;3438.8819036550385;6152.030710118162
1.7933258064241737;1.0120620337904105;3.216017447986913;5.767367083385344;10.342768225756256;18.54795316911266;33.26252307451677;59.65054101631047;106.97285457171323;191.8371806903135;344.02656676359635;616.9517202726662;1106.3954412827604;1984.127496962436;3558.1870435385376;6380.988649261794
1.7976891295541593;0.9391077303138832;3.2316862065171907;5.809567163586072;10.443795737393472;18.774698068396308;33.75107062821751;60.6739327791613;109.07286940439805;196.0791116575668;352.4892875594441;633.6661605299028;1139.134768550927;2047.8101905211947;3681.326118890184;6617.879946272686
1.8020524526841453;0.7842550876123274;3.2473930422249437;5.851972596570888;10.545561570690975;19.003655093395338;34.24558327101662;61.712337327134634;111.20886884123429;200.40421485557567;361.1389069087306;650.7912529545491;1172.7599735721333;2113.3749867854563;3808.412578378054;6862.959227699323
1.8064157758141308;0.7185747310811554;3.2631379551101682;5.894583880768871;10.64806931408057;19.23484039091749;34.7461191274202;62.76593774008897;113.38138011746426;204.81391372776605;369.97908486407096;668.336055619733;1207.292794416876;2180.8727498613707;3939.562940392725;7116.488645338123
1.8107790989441168;1.0638097081739923;3.278920945172868;5.9374015146091175;10.751322564693332;19.468270186152942;35.25273674568264;63.834918879661366;115.590936890084;209.30965254793256;379.0135440410515;686.3098037662716;1242.7554480604028;2250.3555904467084;4074.8968683729468;7378.738079602568
1.8151424220741028;1.1607494185269904;3.29474201241304;5.98042599652071;10.855324928359531;19.703960782863906;35.76549509986073;64.91946740224066;117.83807930026386;213.89289667364113;388.2460705326388;704.721912827367;1279.1706397381615;2321.876893260406;4214.537247790587;7649.985347876129
1.8195057452040886;1.178831606199355;3.310601156830686;6.023657824932735;10.960080019608675;19.941928563574525;36.284453591873365;66.01977177200472;120.12335403622528;218.56513280209666;397.68051483470947;723.5819814974736;1316.5615724608117;2395.491345007376;4358.61026482759;7930.516417959315
1.8238690683340744;1.0482813847181762;3.3264983784258044;6.067097498274281;11.065591461669506;20.18218998976065;36.80967205356604;67.1360222740203;122.44731439657308;223.32786922848723;407.320792782795;742.8997948458529;1354.9519566910808;2471.2549628875922;4507.245486777751;8220.625626722298
1.8282323914640601;0.9676612446977538;3.3424336771983962;6.110745514974437;11.171862886469993;20.424761602039617;37.34121074878019;68.26841102740588;124.81052035408567;228.1826361068238;417.1708865001519;762.6853274753546;1394.3660201848174;2549.2251236587126;4660.575944206833;8520.615904077129
1.8325957145940461;0.9943388026324773;3.3584070531484627;6.154602373462292;11.27889793463734;20.669660020360027;37.87913037542767;69.4171319985579;127.21353861996646;233.13098571329473;427.2348453572697;782.9487467269824;1434.8285179986474;2629.4605932616473;4818.738214905213;8830.799002385857
1.8369590377240317;0.9715035266413554;3.3744185062760006;6.198668572166926;11.386700255497955;20.91690194419151;38.42349206756996;70.58238101444027;129.65694270855718;238.1744927121511;437.51678694292247;803.7004159307811;1476.3647426666116;2712.0215570185464;4981.872509667619;9151.495731422836
1.8413223608540177;1.0828332443591393;3.390468036581013;6.242944609517437;11.495273507077512;21.166504152714605;38.97435739750283;71.76435577593816;132.1413130025181;243.31475442414634;448.02089804688467;824.9508977036269;1519.0005345482834;2796.96965041296;5150.122759935429;9483.036199012313
1.8456856839840035;0.8884841252375055;3.4065556440634985;6.287430983942906;11.604621356100878;21.418483505010425;39.53178837784526;72.9632558712742;134.6672368184726;248.55339109753834;458.75143565440356;846.7109572944414;1562.7622923507415;2884.3679904617875;5323.636707337029;9825.760057463694
1.8500490071139892;0.772023235088359;3.422681328723457;6.332128193872422;11.714747477992171;21.672856940250526;40.095847463634016;74.17928278949007;137.23530847312395;253.892046181685;469.71272795256544;868.991565977447;1607.6769838270066;2974.2812076891664;5502.565995163139;10180.016755930765
1.854412330243975;0.9271608147854788;3.4388450905608896;6.3770367377350725;11.825655556874732;21.929641477886683;40.66659755442277;75.41263993399107;139.84612934984222;259.3323866032413;480.90917534864803;891.8039044939948;1653.7721566533842;3066.775478712206;5687.066261813784;10546.165798821992
1.858775653373961;0.988410568445022;3.4550469295757957;6.422157113959948;11.937349285571132;22.188854217840667;41.24410199638636;76.66353263615534;142.50030796572563;264.8761030449823;492.3452515005856;915.1593665435682;1701.0759494883214;3161.9185594488854;5877.297236254855;10924.577010392595
1.863138976503947;0.9192792926981717;3.471286845768175;6.467489820976132;12.049832365603166;22.45051234069402;41.82842458442988;77.93216816900723;145.19846003913761;270.5249102272681;504.0255043596544;939.0695623245322;1749.6171032153384;3259.779818958426;6073.422835522424;11315.630805650948
1.8675022996339325;0.9601758946890117;3.4875648391380265;6.51303535721271;12.163108507191849;22.714633107877823;42.419629564302895;79.21875576095522;147.9412085577227;276.2805471921704;515.9545572254993;963.5463221252276;1799.4249723726805;3360.4302739247064;6275.611264313875;11719.718467714772
1.8718656227639185;1.2851649101034548;3.5038809096853525;6.558794221098778;12.277181429257455;22.98123386186262;43.01778163471872;80.52350660959503;150.7291838469041;282.14477759028233;528.1371098136211;988.60169996601;1850.5295367723438;3463.942623793389;6484.035116705494;12137.242431755047
1.876228945893904;1.0863720912721084;3.5202350574101504;6.604766911063414;12.392054859419446;23.25033202634798;43.622945949478144;81.84663389557613;153.5630236388611;288.11938997022105;540.5779393354225;1014.2479772927986;1902.961413311092;3570.3912865734437;6698.871480036472;12568.61657566757
1.88059226902389;0.7443724194516071;3.5366272823124234;6.650953925535714;12.507732533996558;23.521945106452517;44.23518811959893;83.18835279653517;156.44337314199595;294.2061980708573;553.2819015909655;1040.4976667228066;1956.7518679763061;3679.852435314297;6920.302041000801;13014.266517616355
1.8849555921538759;1.0491058634446413;3.553057584392169;6.697355762944761;12.624218198006714;23.79609068890348;44.8545742154494;84.54888050109238;159.37088511088388;300.40704111627343;566.253932074519;1067.3635158429854;2011.9328280492575;3792.4040352694105;7148.513193988;13474.629920593445
1.8893189152838619;0.6232078310039266;3.5695259636493883;6.743972921719644;12.741515605167095;24.072786442226693;45.48117076888779;85.92843622291518;162.3462199167166;306.7237841134863;579.4990470930534;1094.8585110618792;2068.5368945087334;3908.1258817578887;7383.6961517156005;13950.156804144945
1.8936822384138474;1.0411659938653635;3.58603242008408;6.790805900289446;12.85962851789408;24.352050116936212;46.115044775405956;87.32724121484556;165.3700456182347;313.15831815293876;593.0223448977729;1122.9958815154432;2126.5973546376963;4027.0996387352793;7626.04705819582;14441.309863413597
1.8980455615438334;1.0185152749617854;3.602576953696246;6.837855197083264;12.978560707303323;24.63389954572427;46.7562636962786;88.74551878309467;168.44303803315773;319.71256071179414;606.8290068288343;1151.7891030275216;2186.14819483594;4149.40887808542;7875.767104080609;14948.56479565313
1.902408884673819;0.9494330548198221;3.619159564485884;6.885121310530175;13.098315953209653;24.918352643650866;47.40489546071675;90.18349430150114;171.56588081010648;326.388455960036;620.924298473342;1181.2519021255441;2247.2241136414837;4275.139119644806;8133.062644428888;15472.41063437026
